"user_id","name","city","gender","total_orders","total_spent"
U003476,Trevor Graham,Smithfort,Female,2,1015.76
U002799,Lisa Sullivan,South Katherine,Other,2,1014.72
U005155,Courtney Hill,Everettborough,Female,2,1014.4
U002157,Susan Elliott,Fryshire,Male,4,1011.6
U000795,Miguel Campos,Jamesfurt,Male,4,1009.08
U000312,Charles Jackson,West Brookefort,Female,2,1008.36
U009306,Gregory Johnson,Josephshire,Male,4,1007.88
U006562,Andrew Lewis,Lake Heather,Male,2,1007.36
U005248,Maria Bennett,Damonberg,Male,2,1006.96
U001719,Christine Williams,Barnesborough,Other,4,1004.76
U007833,Nancy Kerr,Dorseyborough,Male,4,1003.4
U004779,Sandy Hawkins,Eriktown,Female,2,1002.82
U006589,Scott Phillips,West Timothy,Other,2,999.82
U001796,Michael Allen,Riversland,Other,2,998.06
U008751,Joanna Davis,Watsonside,Other,2,997.06
U002683,Megan Foster,North Jeremy,Female,2,996.56
U009596,Douglas Woods,East Nicole,Male,2,996.28
U005372,James Daniel,South Thomasmouth,Other,2,994.32
U006077,Steven Wright,Clarkside,Female,2,992.4
U003527,Carolyn Nichols,Jenniferville,Other,2,991.26
U001553,Gina Thomas,West Meganview,Female,2,991.06
U005553,Tammy Cooke,New Kevin,Male,2,990.76
U000865,George Potts,Woodsberg,Female,2,989.72
U006346,Jamie Brown,North Williammouth,Male,2,989.68
U003784,Sean Shepherd,Paulmouth,Female,2,989.64
U008824,Anthony Johnson,Salasstad,Female,2,989.32
U009006,Nicole Brown,East Kyleport,Male,2,988.68
U002184,Brian Lee,Port Kaylachester,Male,2,988.58
U002830,Lawrence Meadows,Kathleenbury,Male,2,985.28
U001316,Lisa Miller,New Josemouth,Other,2,984.96
U001357,Donna Watson,New Richard,Male,2,984.58
U008712,Brad Austin,Jenniferton,Other,4,983.56
U001230,Ethan Stanton,Vargasbury,Female,2,981.64
U001182,Scott Day,Travisburgh,Female,2,980.96
U002278,Sharon Austin,Port David,Other,2,980.62
U000968,Nathaniel Chen,Brendaport,Female,2,980.58
U000549,Joseph House,Danielfort,Other,2,980.36
U007470,Angela Marks,Leahland,Female,2,979.24
U009375,Kathryn Coleman,Mullinsport,Female,2,978.62
U005704,Stephanie Brown,Ambertown,Other,2,977.44
U004564,Holly Anderson,Port Raymond,Male,2,977.18
U006178,Monica Gordon,Goodfurt,Male,2,977.18
U007672,Jim Burns,North Cody,Female,2,977.18
U009519,Zoe French,East Ryanhaven,Other,2,977.18
U009570,Jack Moreno,Hardymouth,Female,2,976.44
U001393,Shawn Ewing,South Courtneyfort,Other,2,973.72
U007391,Linda Gonzalez,West Aliciaton,Male,2,969.44
U007876,Gary Harrell,North Williamville,Male,2,968.66
U004603,Stephanie Reynolds,Parkerport,Female,2,968.58
U008324,Jason Cordova,Armstrongton,Female,2,968.26
U001256,Leonard Smith,New Brycechester,Other,4,967.78
U001078,Cheryl Mckinney,Lake Michael,Female,2,966.92
U007958,Lindsey Johnson,Robertburgh,Female,2,962.26
U003207,John Patrick,East Christina,Male,2,959.6
U006182,Tiffany Vaughn,West Karen,Male,2,958.76
U001747,Anne Daniel,Danielfort,Other,2,958.28
U002200,Christopher Grant,Alyssaport,Male,2,957.64
U000779,Charles Johnson,Julieview,Female,2,955.74
U005441,Desiree Hicks,Stephaniemouth,Other,4,954.2
U009420,Calvin White,Andersonhaven,Female,2,953.96
U001714,John Harding,East Leslie,Female,2,953.78
U001884,Jeffrey Foley,Port Geraldland,Other,2,952.02
U000159,Shannon Roach,Elizabethland,Male,2,952.0
U005983,David Young,Michaelborough,Female,2,951.6
U006951,Matthew Bond,Jeffberg,Male,4,951.54
U005096,Alexis Mccullough,South Robert,Other,2,948.44
U009504,Michael Wyatt,South Seanstad,Other,2,948.36
U006686,Stephanie Martin,Charlesshire,Other,2,946.06
U001122,Annette Gutierrez,Heidiview,Female,2,942.54
U006093,Tricia Rivas,Lake Stephanie,Female,2,942.16
U004397,Jenny Simmons,Lake Richard,Male,2,941.22
U003453,Mary Gonzalez,Chadberg,Male,2,940.36
U002747,Mary Collins,Louiston,Male,2,939.96
U009236,Joseph Gentry,Brianshire,Other,2,939.52
U003080,David Reynolds,Port Elizabeth,Other,2,939.34
U000888,Felicia Townsend,Johnview,Other,4,938.64
U009216,Kayla Martin,North Melissa,Other,2,937.88
U009744,Janice Duke,New Leon,Female,2,937.26
U007099,Donna Shannon,Johnsonmouth,Male,2,937.14
U001915,Sara West,Lake Michaelfurt,Female,2,936.42
U004471,Adam Thomas,West Sara,Male,4,936.4
U003018,Jonathan Reyes,North Katherine,Female,2,935.24
U000571,Wendy Holland,Deborahburgh,Other,2,933.8
U002028,Craig Blair,North Yvonne,Other,2,932.5
U008342,Carrie Figueroa,Scottmouth,Male,2,931.2
U003529,Nancy Schmidt,Port Christinaborough,Other,2,930.6
U000253,Gary Ellis,West Kimberlystad,Female,2,929.7
U007382,Manuel Bailey,Port Tyler,Female,2,927.62
U001736,Ashley Gonzalez,Erintown,Other,2,926.1
U004856,Nichole Alvarez,Griffithport,Other,2,925.66
U008517,Amanda Duncan,Lake Melissa,Other,2,922.16
U001468,Lucas Martinez,Larryside,Other,2,921.32
U003691,Brian Haynes,Deborahshire,Female,2,921.32
U008124,Randy Lewis,Jonesmouth,Male,2,921.32
U008791,Melinda Burnett,Stephanieville,Male,2,920.16
U009885,Melissa Gonzales,New Paulshire,Other,2,918.2
U005627,Russell Guzman,Cherylshire,Other,4,917.98
U009415,Kimberly Ward,East Michael,Male,2,917.52
U000219,Andrea Smith,Drakeburgh,Female,2,916.5
U008403,Melissa Rush,West Rachelfort,Male,2,916.48
U002523,Patrick George,New Clinton,Female,2,914.58
U005362,Dean Costa,Donovanfurt,Female,2,914.54
U000614,Robert Ramos,Taylorshire,Other,2,911.98
U000006,Michael Santiago,East Steven,Male,2,911.84
U001816,David Wagner,North Travisberg,Male,2,911.74
U005586,Crystal Sullivan,Angelachester,Female,2,911.04
U005028,Ryan Patel,Thomasmouth,Female,2,910.58
U002937,Fernando Evans,East Amytown,Female,2,908.7
U005191,Amy Burns,Ashleyfort,Other,2,907.48
U004676,Karen Mcguire,Timothychester,Female,2,907.4
U001722,Nathan Garza,Mosleytown,Other,4,906.26
U003002,Gloria Vaughn,Yatesbury,Male,2,906.14
U006000,Jesse Nguyen,New Lauren,Other,2,906.02
U008082,Earl Strong,Lake Elizabethton,Other,6,905.44
U005342,David Carter,South Victoriaport,Male,4,902.14
U007079,Angelica Waller,South Juliehaven,Other,2,901.38
U003558,Kelly Evans,North Jonathanstad,Male,4,901.14
U007302,Scott Moore,Lake Michaelland,Other,2,901.06
U008257,Shawn Miller,North Philip,Female,4,900.22
U000347,Pamela Cowan,Port Richard,Other,2,899.22
U002932,Shawn Alvarado,Huanghaven,Other,4,898.34
U006689,Angela Harmon,Lake Benjaminstad,Male,2,898.14
U008207,Brian Gallegos,Lake Christopherberg,Male,2,897.72
U004880,Kathryn Rasmussen,Rachelstad,Other,4,897.68
U004328,Benjamin Stevens,Lake Danielville,Other,2,897.08
U007834,John Brooks,Williamsburgh,Female,2,895.68
U008066,Teresa Patton,East Janiceberg,Female,2,895.68
U001397,Tammy Reyes,Lisaville,Female,2,895.2
U002722,Joshua Jimenez,Richardberg,Other,2,893.38
U001521,Michelle Williams,Matthewburgh,Male,2,891.32
U003142,David Maldonado,Harrisburgh,Female,2,890.54
U006718,Wendy Ruiz,Carrolltown,Male,2,890.2
U007964,Susan Harrison,Simmonsburgh,Male,4,889.66
U003171,Megan Summers,Lake Michaelborough,Male,2,887.46
U007820,Caitlin Wagner,Lake Alyssa,Other,2,887.42
U002102,Robert Smith,Leeland,Female,4,886.82
U000081,Kelly Thornton,Arnoldfurt,Male,2,886.36
U006511,Noah Davis,Beverlyton,Male,2,884.46
U000713,Alejandro Drake,Brownton,Female,4,884.22
U000026,Leon Baker,North Stephenshire,Male,2,882.4
U004275,Elizabeth Livingston,South Mary,Male,2,882.34
U006309,William Dixon,Lake Isabelville,Female,2,882.16
U000878,Nicole Fletcher,Mannington,Male,2,882.12
U001885,Kenneth Bates,Nicholsfurt,Other,2,881.76
U005670,Kelly Bush,New Amandaburgh,Other,2,879.76
U000475,Zachary Holder,Port Lynnview,Male,2,879.28
U003795,Mike Orr,Riverafort,Female,2,879.02
U003661,Danielle Nicholson,New Luistown,Female,2,877.86
U007544,Angel White,North Jared,Other,2,873.48
U004885,Joseph Rodriguez,Jameschester,Male,2,872.36
U006827,Peter Matthews,South Karen,Male,2,871.74
U005610,Danielle Stevenson,West Rachel,Female,6,870.98
U003392,Kimberly Choi,Wilsonstad,Female,2,870.76
U006137,Steven Boyd,Joseport,Other,2,866.5
U002394,Dakota Hopkins,West Paulahaven,Female,2,865.84
U009393,Matthew Garrett,Lake Joseph,Female,2,865.34
U004273,Catherine Ballard,Monicafurt,Other,4,863.6
U000127,Valerie Morris,Laurashire,Male,2,862.76
U001961,Derek Baird,Taylorhaven,Female,2,862.24
U006501,Michael Christian,West Keith,Other,2,862.24
U008691,Stacy Skinner,Lake Ashleyview,Female,2,860.78
U006368,Jesse Nelson,Tracyhaven,Male,2,855.84
U002980,Trevor Scott,Chavezberg,Male,2,855.48
U003383,Phillip Griffin,West Katieberg,Male,2,855.42
U005036,Matthew Miller,West Kellymouth,Male,2,855.26
U008755,Paula Barker,Josephborough,Male,2,853.76
U006002,Daniel Taylor,Kristystad,Male,4,850.58
U003735,Shawn Waters,Heatherland,Other,2,849.98
U006606,April Martin,Brittanybury,Other,2,849.26
U009721,Kaitlyn Perez,Griffithshire,Male,2,846.36
U004432,Sarah Evans,Johnberg,Male,2,846.04
U009589,Mary Rios,East Kelly,Female,4,845.36
U000797,Diane Reeves,Port Andrew,Male,2,845.2
U006728,James Mathis,South Nicoleberg,Male,2,844.3
U002473,Zachary Allen,Alicetown,Female,4,843.58
U001611,Melissa Harmon,South Brianburgh,Other,2,841.86
U007940,Eric Brown,Danielleside,Other,2,841.26
U004771,Jonathan Smith,Jonathanchester,Male,2,840.7
U003242,Nicholas Hammond,South Karl,Female,4,840.68
U000121,Gregory James,South Michelleton,Female,2,840.5
U005326,Samantha Reed,Port Thomasside,Female,4,839.48
U000916,Douglas Castaneda,North Suzanne,Other,2,837.56
U006478,Theresa Davila,West Mary,Male,2,837.18
U007945,Luis Knight,Austinfort,Female,4,836.82
U006895,Melinda Murillo,East Tamaratown,Male,2,836.74
U002919,Brianna Johnson,Seanview,Female,4,835.0
U003965,Pedro Soto,Michaelmouth,Male,2,834.76
U009772,Raymond Harmon,Amandafurt,Male,2,833.52
U003287,Hannah Thomas,Bryantmouth,Female,2,831.9
U004255,Evan Carter,West Jasonview,Female,2,831.7
U001141,Kimberly Joseph,Bergland,Other,2,830.68
U000424,Richard Gonzalez,Jessicaside,Other,2,830.3
U005567,Dawn Walker,New Brandon,Male,2,829.92
U008364,Carl Finley,Lopezberg,Other,2,829.54
U001500,Brooke Guerrero,Ramirezview,Other,2,828.1
U005523,Carlos Henry,Robertamouth,Other,2,827.56
U004354,Richard Porter,Lake Kevin,Female,2,826.84
U006646,Levi Ferguson,Wendyview,Male,2,825.62
U004184,Anthony Foster,West Theresa,Male,2,825.32
U006401,Dylan Howell,South Brenda,Male,2,824.94
U004285,Timothy Olson,Navarrohaven,Male,2,824.14
U002910,Deborah Carter,North Sarashire,Female,2,823.06
U005915,Amber Jones,Cruzhaven,Female,2,822.96
U009699,Clifford Rivera,Lewisfort,Other,2,822.92
U001311,Ryan Jennings,South Lisa,Male,2,821.26
U000208,Shelly Powers,Whiteside,Male,2,820.12
U008829,Barbara Wong,South Rileyville,Female,2,819.22
U006898,Shawn Poole,Lake Donnaville,Female,2,818.0
U001925,Jacqueline Atkins,North Sarah,Female,2,816.34
U008628,Ronald Payne,Leslieland,Female,2,816.12
U008671,Beth Wheeler,Garrettside,Female,2,814.88
U003410,Lance Gilmore,Morenoshire,Female,2,812.92
U000037,Anthony Wiley,Reedmouth,Male,2,811.74
U001423,Yolanda Hernandez,Douglasborough,Other,2,810.82
U004773,Amanda Robles,North John,Male,2,810.82
U008494,David Bryant,Ayalaton,Female,2,809.84
U002986,Bethany Delacruz,East Ian,Other,2,807.74
U008781,Eric Brown,Amandaview,Other,2,807.22
U005875,Leslie Garcia,Kingfort,Female,2,806.36
U000363,Andrea Gray,Millerfort,Other,2,806.16
U008702,Brad Brown,North Erin,Other,2,806.16
U001398,Megan Walker,Danielbury,Other,2,805.44
U008062,Joel Frey,Lake Kimberlymouth,Female,2,805.44
U005886,Kenneth Duncan,Paulfurt,Male,2,804.86
U009941,Sean Gonzalez,Mitchellfort,Female,4,804.76
U004069,Sarah Hawkins,Taylorstad,Female,2,804.74
U002578,William Winters,Christinaport,Other,2,804.62
U009658,Leslie Hernandez,South Miguelport,Other,2,804.52
U009557,James Acosta,Ashleytown,Other,2,803.76
U000610,Rachel Taylor,Howardmouth,Male,4,803.16
U003474,Danielle Walton,Port Katherine,Female,2,802.6
U008351,David Jarvis,Lake Jenniferview,Other,2,802.58
U004505,Melanie Caldwell,New Tanyaton,Male,2,802.46
U003211,Todd Grant,Vasquezport,Female,2,799.72
U007992,Adam Ray,Raymondstad,Other,2,798.6
U001215,Steven Perry,West Thomasview,Other,2,798.12
U001224,Maria Martinez,Tranland,Male,4,797.92
U007474,Dominique Mclaughlin,Tashaville,Male,2,797.86
U007957,Brittney Silva,Smithfort,Female,2,797.68
U006805,Rita Rodriguez,Emilyshire,Other,2,797.64
U008952,Richard Johnson,Kingmouth,Female,2,796.8
U009192,Tammy Crane,Christopherborough,Male,2,796.48
U003811,Christine Watson,Port Jameston,Female,4,794.92
U004518,Leah Parker,Lake Jenniferton,Male,2,794.0
U007684,Dawn Edwards,Matthewfurt,Male,2,793.96
U002437,Jacqueline Williams,North Williamberg,Female,2,792.2
U000530,Michael Flores,East Charles,Male,2,790.94
U004180,Barry Marshall,Michaelshire,Other,2,789.9
U001137,Kevin Davis,Larryfort,Female,2,789.82
U005843,Theresa Wilson,Rebeccaborough,Female,2,787.92
U001972,Nathan Norman,Coreyberg,Other,2,787.06
U002370,Eugene Salazar,Heathburgh,Female,2,784.5
U008802,Christopher Hudson,Annettechester,Other,2,783.34
U007377,Audrey Ramos,Jacobville,Other,2,780.36
U002486,Jacob Bruce,Paulberg,Other,2,780.2
U002753,Jon Schultz,East Michael,Other,2,778.9
U001435,Laura Terry,East Kellystad,Other,4,777.42
U007804,Derek Miller,Marieview,Male,2,776.92
U008413,Ian Williams,Emilyberg,Other,2,776.0
U000735,Mark Johnson,Orozcoview,Female,2,775.72
U008518,Craig Kim,Matthewsside,Female,2,772.58
U000456,Megan Lynn,Whiteview,Other,2,771.96
U003905,Michael Dorsey,South Raymond,Other,2,771.56
U005405,Tracy Jacobs,New Kaylaberg,Other,2,771.18
U007735,Christopher Edwards,Port Dakotabury,Female,2,770.5
U007178,Eric Foster,New Stephen,Male,2,769.86
U004714,Dillon Jacobson,North Patrickfort,Other,4,769.66
U007383,Daniel Spencer,Johnsonbury,Male,2,768.88
U003266,Heather Jones,Mooreview,Male,2,766.12
U008550,Kristin Wells,West Randallport,Other,2,765.32
U009343,Keith Johnson,Lake Vanessa,Male,2,764.46
U000431,Mary Huff,Austinside,Female,2,763.14
U008317,Robert Nelson,South Eileenton,Female,2,761.56
U002941,Leslie Farley,New Walter,Other,2,761.3
U004592,Dawn Stevens,Lake Jose,Female,2,760.88
U009410,Michael Morgan,Andersonfurt,Other,2,760.7
U004083,Jacob Green,Port Jeremy,Other,2,760.6
U005557,Evan Price,New Deborahhaven,Male,2,760.0
U003003,Dominique Baxter,West Anthony,Other,2,759.96
U003760,Gina White,South Meganfurt,Male,2,759.92
U006117,Tammy Hernandez,South Jacquelinehaven,Other,4,758.9
U008816,Timothy Green,East Jennifer,Female,4,758.9
U001613,Diana Levy,Lake Robert,Other,2,757.84
U001973,Joshua Crane,Lake Peter,Female,4,756.54
U004304,Andrew Burton,Kelseymouth,Male,2,755.86
U004616,Edward Jackson,Patrickberg,Male,2,755.02
U007476,Richard Newman,North Brandonside,Other,2,755.02
U003744,Laura Mitchell,Elizabethport,Male,2,754.62
U008094,Stephanie Miller,Daveview,Male,2,754.46
U009856,Shawn Washington,West Adamhaven,Female,2,753.98
U004915,Whitney Brooks,Port Anna,Other,2,753.96
U006386,James Owen,Littlebury,Female,2,753.3
U004426,Paul Lane,North Spencermouth,Female,2,752.74
U003684,Jeremy Mccarthy,Miguelfurt,Female,2,752.72
U007888,Noah Combs,Lake Brendaborough,Female,2,752.72
U001698,Jennifer West,South Samuelfurt,Male,2,752.62
U001544,Alfred Cowan,Wangshire,Male,2,752.36
U002958,Michelle Bennett,West Patriciaside,Female,2,752.24
U002252,Samuel Cox,Rojashaven,Male,2,751.82
U002199,Joshua Mccoy,Heathermouth,Female,2,751.36
U005279,Joseph Houston,Luistown,Female,2,748.56
U006858,Daniel Le,North Kelsey,Male,2,748.54
U006981,Tommy Luna,Martineztown,Male,2,747.64
U006127,Frances Hayes,Samanthaside,Other,2,745.6
U007166,Lucas Cardenas,Nicoleburgh,Other,2,745.4
U003906,Stacey Figueroa,North Candiceview,Male,2,744.34
U009056,Justin Daniels,Zimmermanchester,Female,2,743.66
U001550,Phyllis Choi,Petersonside,Male,2,743.2
U003671,Steve Hernandez,Erichaven,Female,2,743.06
U007297,Samuel Bond,Fischershire,Male,2,742.92
U009429,Samantha Mcbride,New Patrickborough,Male,4,742.84
U006843,Kimberly Nelson,Amyshire,Other,4,742.78
U002166,Tara Banks,New Sarahchester,Male,2,742.44
U007643,Eric Schroeder,Reidshire,Male,2,741.84
U002055,Richard Hernandez,South Denisefurt,Other,2,741.42
U004945,Regina Deleon,South Elaine,Other,2,738.66
U002182,Heather Smith,Morrismouth,Male,2,737.96
U003311,Stephanie Wilson,Sanchezfort,Male,2,737.64
U005985,Priscilla Lopez,Andersonville,Male,2,736.22
U001734,Darlene Mullins,Port Steven,Female,2,735.08
U000295,Christopher Boone,Underwoodfurt,Male,4,734.48
U009950,Donna Good,New Ethan,Female,2,734.1
U006555,Brian Jenkins,Lake Sarahside,Female,2,732.48
U003316,Darlene Chen,Atkinstown,Male,2,731.66
U000788,Alice Gibson,Mooreville,Male,2,730.48
U006701,Denise Lopez,Erikview,Male,2,728.58
U008917,Shane Walker,Christopherburgh,Other,4,727.54
U007814,Nicholas Sullivan,Port Bryanshire,Male,2,726.5
U008958,Victoria Garcia,Townsendshire,Other,2,726.18
U005470,Joseph White,Johnsonberg,Female,2,725.96
U005059,Debra Young,East Victor,Female,4,725.34
U004327,Shawn Schneider,North Jonathan,Male,2,724.68
U000938,Caleb Peterson,West Shawnside,Male,2,723.6
U005277,Steven Horton,Christianstad,Female,2,723.6
U002428,Samantha Clements,West David,Male,2,723.1
U007323,Christopher Henderson,Jessicahaven,Male,2,723.1
U004231,Heather Johnson,North Jose,Male,2,722.3
U008373,Scott Gutierrez,East Matthewfurt,Female,4,721.18
U007707,Rebecca Palmer,East Laura,Female,2,720.14
U007307,Glenn Duffy,Grayfort,Female,2,720.1
U002661,Luis Peterson,Jenniferfurt,Other,4,719.62
U003751,Natalie Shelton,Port Michelle,Male,2,718.86
U007370,Daniel Ramos,Lake Joe,Female,2,718.54
U006947,Daniel Butler,Brandonfurt,Female,2,718.24
U004971,Teresa Nelson,Veronicamouth,Male,4,717.82
U003426,Jennifer Butler,Russellbury,Other,2,715.44
U008895,Gary Roberts,Lake Christopherburgh,Female,4,714.92
U004948,Rebecca Mason,Ramirezchester,Other,2,714.66
U006851,Victor Tucker,Rebeccamouth,Male,2,714.32
U001204,Monica Hebert,East Kelsey,Female,4,713.78
U007866,Thomas Hayes,Lake Jillhaven,Female,2,713.64
U004130,Michael Wilson,Chavezberg,Female,2,712.0
U001554,Edward Matthews,South Karen,Other,2,709.76
U001024,Vanessa Berry,Jeremiahburgh,Female,2,708.98
U005005,Timothy Garcia,Coreyshire,Other,2,705.5
U005398,Bruce Jackson,Raymondchester,Female,4,704.8
U009079,Aimee Ross,Lake Patrick,Male,2,704.76
U004595,Cameron Coleman,Shawtown,Other,2,704.48
U005076,Ann Lang,Lake Stephanie,Female,4,703.54
U003923,Nathan Weber,Jenniferside,Other,2,702.9
U006608,Amber Lozano,Port Timothy,Other,2,701.16
U003618,Maria Sullivan,New Tara,Other,2,700.76
U002209,James Morris,Fostertown,Female,2,699.76
U002202,Brian Lyons,Port Robertberg,Female,2,699.38
U002015,Christopher Young,West Jimmy,Female,4,696.4
U007422,Virginia Graham,Brewerton,Female,2,694.94
U001653,Lisa Reyes,South Justin,Female,2,694.58
U009475,Charles Carpenter,South Patrickland,Female,2,693.96
U004263,Franklin Carter,West Jasonfurt,Male,2,693.68
U009474,Tara Martinez,East Michaelhaven,Other,2,693.36
U002832,Ronald Johnson,Loganstad,Other,2,692.82
U000909,Sandra Gillespie,Carolchester,Male,4,691.2
U000435,Jose Adams,Haynesstad,Female,2,690.36
U006457,Joshua Gross,Lake Danaberg,Male,4,689.78
U008699,Aaron Duncan,East Danielleberg,Other,2,688.52
U009798,Rebecca Blanchard,Lake Nicholeshire,Other,4,688.12
U007278,Sara Murray,Crystaltown,Male,2,687.56
U006319,Valerie Murray,West Geraldton,Female,2,685.56
U003675,Robert Ferguson,Bautistabury,Other,2,684.98
U004579,Alan Hardy,Lake Ashley,Other,4,684.28
U002635,Charles Howard,Alexanderchester,Other,4,684.14
U000716,Paige Weber,Roweport,Other,2,683.22
U004682,Jessica Arias,Woodsport,Other,4,682.12
U000749,Troy Arnold,West Sarah,Male,2,681.16
U002346,Justin Williams,South Candicechester,Other,2,680.18
U007730,Harry Mcguire,Melissafurt,Male,2,678.86
U001385,Kendra Reynolds,Port Darlene,Other,2,678.76
U002490,Antonio Rivera,Alexanderville,Male,2,678.12
U007226,Michelle Phillips,Port Ann,Female,2,676.98
U000227,Mark Walters,Reynoldsshire,Female,2,676.44
U007855,Cassandra Davis,South Anneview,Other,4,675.98
U001139,Craig Huffman,Parkstown,Male,4,675.42
U003844,Alan Estrada,Adamfurt,Male,2,675.2
U003934,Natasha Kemp,South Douglasville,Male,2,674.76
U009555,Emily English,West Anthony,Male,2,674.54
U003196,Renee Becker,East Peter,Male,2,674.12
U000102,Ellen Paul,Penafort,Other,4,673.26
U001588,Sophia Walker,Curtishaven,Other,2,672.88
U007723,Catherine Fowler,South Bianca,Other,2,672.78
U001018,Rachel Warren,Stephenberg,Other,2,671.22
U002628,Fred Herrera,East Nathaniel,Female,4,671.02
U004307,Michael Buckley,Gabrielleshire,Female,2,670.2
U007229,Jennifer Ortiz,Susanville,Male,2,669.76
U006115,Jessica Hester,North Walter,Male,2,668.22
U005711,Michele Tucker,Danielchester,Male,2,666.64
U007885,Eric Mcguire,East Tiffanyview,Female,2,666.56
U007617,Lori Davis,Lake Jill,Female,2,665.96
U005937,Joseph Mccoy,North James,Male,2,665.56
U004602,Jessica Young,East Daniel,Female,2,665.48
U000332,Denise Palmer,East Johnnyport,Male,2,665.38
U006142,Madison Stewart,West Tyler,Male,2,665.34
U002044,Leslie Perez,Cortezside,Female,2,664.32
U001579,Harold Woodard,North Sarah,Female,2,663.96
U002311,Anthony Woodward,Amandaborough,Male,2,662.54
U004324,Ashley Williams,Walterview,Female,2,661.66
U000975,Amanda Rose,Cummingsview,Other,2,660.12
U006936,Vernon Becker,New Joyburgh,Female,4,657.86
U008392,Diana Rice,North Ashley,Other,2,657.52
U006574,Dylan Maldonado,Wilsonstad,Male,2,657.22
U004424,Bryan Carrillo,Alyssafurt,Other,2,655.36
U008511,Michael Pratt,Fordmouth,Other,2,654.3
U002049,Brittany Hubbard,Ericton,Male,2,653.6
U003998,Richard Jackson,Port Joshuafort,Other,4,653.32
U006583,Rachel White,West Emilyfurt,Female,4,652.5
U006222,Anthony Hardy,Jessicatown,Male,2,652.18
U000090,Brandon Flynn,Knightburgh,Male,2,649.9
U006408,Emily Moore,Anthonychester,Other,4,649.78
U001022,Lindsey Oconnor,Camposchester,Other,2,649.3
U003960,Diane Carr,New Laurachester,Female,2,648.54
U009659,Nicholas Peck,Lake Maryberg,Other,2,647.46
U009336,Charles Franklin,Melissabury,Male,2,646.5
U004111,Sean Lee,Lisaville,Male,4,646.06
U003855,Joshua Mcclure,Toddview,Other,2,646.02
U004206,Theresa Hamilton,Paulchester,Female,2,645.7
U009372,Alex Jenkins,West Ralphhaven,Other,2,645.54
U002455,David Schmidt,Angelfurt,Female,2,645.4
U008786,Carl Osborn,Angelaland,Male,2,644.64
U009232,Casey George,New Alan,Other,2,644.34
U006921,Vanessa Smith,Johnfort,Female,2,641.3
U007761,Anthony Griffith,South Ryanbury,Male,2,641.3
U007246,Philip Green,East Mitchell,Other,2,640.92
U008709,Elizabeth Hutchinson,Joshuabury,Female,2,640.4
U006185,Roberto Colon,West Patricia,Female,2,640.26
U002859,Sean Schmidt,Lake Katherinefort,Other,2,639.52
U008409,Richard Green,Stephaniemouth,Female,2,637.28
U008471,Andrea Santos,Port Danielview,Male,2,637.02
U009271,Sherry Davis,Lake Walter,Other,2,635.22
U008644,Sandra Phillips,Travisview,Other,2,634.68
U009240,Douglas Fritz,Lake Douglas,Other,4,632.46
U003213,Robin Nguyen,Margaretmouth,Male,2,632.22
U009235,Kristen Mcknight,Lake Tanyafurt,Female,2,632.1
U001798,Lisa Lopez,Sandersmouth,Female,2,632.0
U008743,Matthew Holmes,Port James,Male,2,630.9
U006330,Ashley Mayer,Port William,Other,4,630.24
U001388,Joseph Nelson,New James,Female,2,629.6
U006687,Edgar Anderson,Jensenland,Female,2,629.28
U006048,Renee Brown,Michaelberg,Other,2,628.54
U006138,Anthony Patel,Glennville,Female,2,627.68
U008722,Kerri Cervantes,New Felicia,Male,2,627.66
U002867,Julie Cross,Garciamouth,Male,2,627.5
U002238,Jessica Cohen,Morrisstad,Female,2,627.06
U002481,Karen Oliver,Lake Michael,Other,2,625.26
U007293,Jennifer Johnson,North Jillbury,Female,2,625.24
U008328,David Ward,Susanburgh,Other,2,625.24
U007145,Brandy Chavez,Ponceborough,Male,2,625.04
U004631,Jared Walker,West Justinhaven,Female,2,625.04
U001363,Gwendolyn Travis,Lake Aaron,Other,2,623.92
U005408,David Kelley,Port Tasha,Other,2,623.66
U007453,Michael Lowe,New Timothyshire,Other,6,622.9
U001050,Brian Mcmillan,Whiteview,Female,2,622.8
U000536,Michael Andrews,Angelaland,Female,2,622.42
U004596,Nathan Beck,Lake Davidton,Female,2,621.3
U005699,Kevin Guzman,New Sarah,Female,2,617.76
U007499,Christopher Lee,West Michaeltown,Female,2,617.06
U005518,Heather Skinner,Snydertown,Other,2,615.08
U001984,Sarah Anderson,Herbertshire,Male,4,614.9
U002715,Anthony Hawkins,Lake Brittany,Other,2,614.88
U008850,Kathryn Williams,Huangfort,Female,2,614.7
U003605,Leslie Joyce,West Alexisland,Female,2,614.54
U001181,James Daniels,Callahanville,Other,2,614.36
U002021,Jason Brown,North Edward,Other,2,614.08
U007991,James Perkins,East Anna,Female,2,613.76
U007425,Teresa Cochran,Gregorymouth,Other,4,612.82
U006795,Hannah Zimmerman,North Amanda,Other,2,612.2
U006641,David Phelps,Marchaven,Male,2,611.54
U008552,Thomas Lee,Payneshire,Other,4,610.86
U004891,Gary Rodriguez,South Stacyborough,Female,2,608.16
U000019,Rodney Owens,South Jessicaville,Male,2,607.46
U004691,Joshua Griffin,North Larry,Other,2,606.62
U001410,Eric Frederick,Williamtown,Female,2,606.3
U008573,Jasmine Schneider,Lake John,Female,2,605.74
U003237,Lori Yoder,Hickmanton,Other,4,605.66
U004825,Samantha Christensen,Port Tiffany,Other,4,605.34
U005502,Benjamin Juarez,Sherriland,Male,2,604.74
